292223	Dubai	25.0657	55.17128	1137347	דוביי	Dubai	פאראייניגטע אראבישע עמיראטן+UAE
763111	Opoczno	51.37569	20.27827	22592	אפאטשנא	Łódzkie	פוילן
763121	Opatów	50.80058	21.42538	6799	אפטא	Świętokrzyskie	פוילן
763534	Nowy Sącz	49.62177	20.69705	84376	צאנז	Małopolskie	פוילן
763556	Nowy Dwór Mazowiecki	52.43022	20.71652	27633	נאווידוואר	Mazowieckie	פוילן
764269	Mszczonów	51.97415	20.52083	6267	אמשינאוו	Mazowieckie	פוילן
764502	Mogielnica	51.69432	20.72227	2453	מאגלניצא	Mazowieckie	פוילן
765876	Lublin	51.25	22.56667	360044	לובלין	Lubelskie	פוילן
765976	Łosice	52.21129	22.71801	7207	לאשיץ	Mazowieckie	פוילן
766810	Łańcut	50.06871	22.22912	18266	לאנצהוט	Podkarpackie	פוילן
766980	Kurów	51.38941	22.18637	2804	קאריוו	Lubelskie	פוילן
767814	Kozienice	51.58294	21.54779	18677	קאזשניץ	Mazowieckie	פוילן
768163	Koprzywnica	50.5934	21.5838	2536	פאקשיווניץ	Świętokrzyskie	פוילן
768217	Końskowola	51.40922	22.05175	2208	קאנסקאוואלע	Lubelskie	פוילן
768805	Kolbuszowa	50.2441	21.7761	10442	קאלבאסאוו	Podkarpackie	פוילן
768963	Knyszyn	53.31406	22.91963	2758	קנישין	Podlaskie	פוילן
769250	Kielce	50.87033	20.62752	208598	קעלץ+http://www.um.kielce.pl/	Świętokrzyskie	פוילן
770149	Jedwabne	53.28554	22.30353	2204	יעדוואבנע	Podlaskie	פוילן
770295	Jaśliska	49.44229	21.80795	480	יאשליסק	Podkarpackie	פוילן
770751	Izbica	50.88728	23.15248	1933	איזשביצע	Lubelskie	פוילן
771313	Grybów	49.62439	20.94797	5994	גריבאוו	Małopolskie	פוילן
771384	Grójec	51.86252	20.86757	14880	גריצע	Mazowieckie	פוילן
771870	Góra Kalwaria	51.97653	21.21537	10777	גער	Mazowieckie	פוילן
772772	Dynów	49.81506	22.23388	6065	דינאוו	Podkarpackie	פוילן
772897	Dubiecko	49.82608	22.39117	1150	dubetsk	Podkarpackie	פוילן
773832	Czchów	49.83726	20.68056	2256	טשיכוב	Małopolskie	פוילן
774128	Cieszanów	50.24564	23.13163	1935	ציעשינאוו	Podkarpackie	פוילן
774572	Chęciny	50.80021	20.46229	4252	כענטשין	Świętokrzyskie	פוילן
774776	Bukowsko	49.48039	22.06329	1700	בוקאווסק	Podkarpackie	פוילן
775086	Brzozów	49.69501	22.01926	7836	ברעזשוב	Podkarpackie	פוילן
775796	Bobowa	49.70866	20.94767	3018	באבאוו	Małopolskie	פוילן
775866	Błażowa	49.88521	22.10037	2129	בלאזשאוו	Podkarpackie	פוילן
776069	Białystok	53.13333	23.16433	291855	ביאליסטאק	Podlaskie	פוילן
776175	Biała Podlaska	52.03238	23.11652	57541	ביאלע	Lubelskie	פוילן
3081368	Wrocław	51.1	17.03333	634893	ברעסלוי	Dolnośląskie	פוילן
3083829	Szczecin	53.42894	14.55302	407811	שטעטין		פוילן
3083904	Szadek	51.69174	18.97549	2012	שאדיק	Łódzkie	פוילן
3085578	Ślesin	52.37039	18.30644	3182	שלעשין	Wielkopolskie	פוילן
3087497	Radomsko	51.06713	19.44477	49175	ראדאמסק	Łódzkie	פוילן
3087584	Racibórz	50.09195	18.21928	58464	ראטיבאר	Śląskie	פוילן
3088171	Poznań	52.40692	16.92993	570352	פויזן	Wielkopolskie	פוילן
3088825	Płock	52.54682	19.70638	127474	פלאצק	Mazowieckie	פוילן
3088972	Piotrków Trybunalski	51.40547	19.70321	80128	פיעטרקאוו	Łódzkie	פוילן
3089658	Oświęcim	50.03437	19.21037	41143	אשפעצין	Małopolskie	פוילן
3090146	Olkusz	50.2813	19.56503	37744	עלקוש	Małopolskie	פוילן
3093133	Łódź	51.75	19.46667	768755	לאדזש	Łódzkie	פוילן
3093524	Leszno	51.84034	16.57494	63565	ליסא	Wielkopolskie	פוילן
3094802	Kraków	50.06143	19.93658	755050	קראקע	Małopolskie	פוילן
3096472	Katowice	50.25841	19.02754	317316	קאטאוויץ	Śląskie	פוילן
3096880	Kalisz	51.76109	18.09102	108759	קאליש	Wielkopolskie	פוילן
3099434	Gdańsk	54.35205	18.64637	461865	דאנציג	Pomorskie	פוילן
3101547	Chrzanów	50.13546	19.40203	39973	קשאנאוו	Małopolskie	פוילן
3102014	Bydgoszcz	53.1235	18.00762	366452	בידגאש	Kujawsko-Pomorskie	פוילן
3103719	Będzin	50.32607	19.12565	58236	בענדין	Śląskie	פוילן
3104132	Aleksandrów Łódzki	51.81965	19.30384	20292	אלעקסאנדער	Łódzkie	פוילן
281133	Gaza	31.50161	34.46672	410000	עזה	עזה פאס	
282239	Ramallah	31.89964	35.20422	24599	ראמאללא		
282615	Nablus	32.22111	35.25444	130326	שכם		
284899	Jericho	31.86667	35.45	19783	יריחו		
285066	Hebron	31.52935	35.0938	160470	חברון		
3439101	Ciudad del Este	-25.50972	-54.61111	320782	סיודאד דעל עסטע		פאראגוויי
3439389	Asunción	-25.30066	-57.63591	1482200	אסונסיאן		פאראגוויי
290030	Doha	25.28545	51.53096	344939	דאכא		
665850	Suceava	47.63333	26.25	105796	שאץ		רומעניע
666830	Siret	47.95	26.06667	9246	סערעט		רומעניע
667303	Sfântu-Gheorghe	45.86667	25.78333	60677	סנט דשזארדזש		רומעניע
667873	Satu Mare	47.79926	22.86255	112490	סאַטמאַר+סאטמאר		רומעניע
668320	Săcel	47.63333	24.43333	3723	סיטשל		רומעניע
668732	Roman	46.92119	26.92646	67819	ראמאן		רומעניע
669289	Rădăuți	47.85	25.91667	23822	ראדעוויץ		רומעניע
671768	Oradea	47.0458	21.91833	206614	גרויסווארדיין		רומעניע
672922	Moisei	47.65562	24.54011	8877	מאסיף		רומעניע
673816	Marghita	47.35	22.33333	13871	מארגארעטין		רומעניע
675261	Jibou	47.25896	23.25651	11183	זשיבוי		רומעניע
675810	Iaşi	47.16667	27.6	318012	יאס		רומעניע
676527	Gura Humorului	47.55	25.9	15728	גורא הומארא		רומעניע
678922	Dragomireşti	47.66839	24.29111	3116	דראגאמירעשט		רומעניע
679550	Dej	47.15	23.86667	38033	דעזש		רומעניע
681290	Cluj-Napoca	46.76667	23.6	316748	קלויזנבורג		רומעניע
682685	Carei	47.68333	22.46667	20775	קראלי		רומעניע
683506	Bucharest	44.43225	26.10626	1877155	בוקאַרעשט		רומעניע
785965	Senta	45.9275	20.07722	20302	זענטא		סערביע
789600	Kanjiža	46.06667	20.05	10200	קיניזשא		סערביע
793171	Ada	45.8025	20.12583	0	אדא		סערביע
491687	Smolensk	54.7818	32.0401	320991	סמאלענסק+Смоленск	Smolensk	
524901	Moscow	55.75222	37.61556	10381222	מאָסקװע+מאסקווע+Moskva		
1508291	Chelyabinsk	55.15402	61.42915	1062919	טשעליאבינסק	Tsjeljabinsk	
2013348	Vladivostok	43.10562	131.87353	587022	וולאדיוואסטאק	Primorskiy Kray	
2023469	Irkutsk	52.29778	104.29639	586695	אירקוצק	Irkutsk	
2026643	Birobidzhan	48.79284	132.92386	76146	ביראבידזשאן	יידישע אויטאנאמע געגנט	
108410	Riyadh	24.68773	46.72185	4205961	ריאד		
2664454	Västerås	59.61617	16.55276	117746	וועסטעראס	Västmanlands län	שוועדן+Ruoččii
2666199	Uppsala	59.85882	17.63889	149245	אופסאלא	Uppsala Län	שוועדן+Ruoččii
2673730	Stockholm	59.33258	18.0649	1515017	שטאקהאלם	Stockholms Län	שוועדן+Ruoččii
2686657	Örebro	59.27412	15.2066	115765	ערעברו	Örebro län	שוועדן+Ruoččii
2688368	Norrköping	58.59419	16.1826	93765	נארשעפינג	Östergötlands län	שוועדן+Ruoččii
2691440	Mölnlycke	57.65893	12.11792	17579	מעלנליקע	Västra Götalands län	שוועדן+Ruoččii
2694762	Linköping	58.41086	15.62157	106502	לינשעפינג	Östergötlands län	שוועדן+Ruoččii
2711537	Göteborg	57.70716	11.96679	572799	געטעבארג	Västra Götalands län	שוועדן+Ruoččii
3370903	Jamestown	-15.93872	-5.71675	637	דזשיימסטאן		
723455	Stropkov	49.20211	21.65216	10874	סטראפקאוו	Prešovský kraj	
724156	Medzilaborce	49.27195	21.90073	6741	מעזשילאבריץ	Prešovský kraj	
724503	Kežmarok	49.13571	20.43352	21391	קעזמארק	Prešovský kraj	
3057174	Topoľčany	48.56361	18.16712	0	טאפלישאן	Nitriansky kraj	
3058531	Nitra	48.30763	18.08453	86329	נייטרא	Nitriansky kraj	
3060972	Bratislava	48.14816	17.10674	423737	בראטיסלאווא	Bratislavský kraj	
2409306	Freetown	8.484	-13.22994	802639	פריטאון		
2253354	Dakar	14.6937	-17.44406	2476400	דאקאר	Dakar	
53654	Mogadishu	2.03711	45.34375	2587183	מאגאדישו		סאמאליע
3383330	Paramaribo	5.86638	-55.16682	223757	פאראמאריבא	Paramaribo	סורינאם
3583361	San Salvador	13.68935	-89.18718	525990	סאן סאלוואדאר	San Salvador	
170654	Damascus	33.5102	36.29128	1569394	דמשק		סיריע
934985	Mbabane	-26.31667	31.13333	76218	מבאבאנע	Hhohho	
2365267	Lomé	6.12874	1.22154	749700	לאמע		
1609350	Bangkok	13.75398	100.50144	5104476	באנגקאק		
162183	Ashgabat	37.95	58.38333	727700	אשגאבאט		טורקמעניסטאן
303195	Osmaniye	37.07417	36.24778	202837	אסמאניע		טערקיי+Turkanmua
323786	Ankara	39.91987	32.85427	3517182	אנקארא		טערקיי+Turkanmua
160196	Dodoma	-6.17221	35.73947	180541	דאדאמא	Dodoma	
160263	Dar es Salaam	-6.82349	39.26951	2698652	דאר עס סאלאאם	Dar es Salaam	
686967	Zhytomyr	50.26487	28.67669	282192	זשיטאמיר	Zhytomyr	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
689378	Volodymyr-Volynskyi	50.85253	24.32364	38256	לודמיר	Volyn	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
689434	Vyzhnytsya	48.24801	25.19452	4834	וויזשניץ‎		אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
689558	Vinnytsia	49.23278	28.48097	352115	וויניצע	Vinnyts'ka Oblast'	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
690548	Uzhgorod	48.61667	22.3	117878	אונגוואר	Zakarpattia	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
690688	Uman’	48.74838	30.22184	87658	אומאן	Cherkas'ka Oblast'+Cherkasy	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
691016	Tulchyn	48.67448	28.84641	16136	טולטשין	Vinnyts'ka Oblast'	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
691179	Truskavets’	49.27837	23.50618	26600	טריסקעוויץ	Lviv	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
691708	Teplyk	48.66566	29.74504	6604	טעפליק	Vinnyts'ka Oblast'	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
692818	Starokostiantyniv	49.75764	27.20342	33897	אלט-קאנסטאנטין‎	Khmelnytskyi	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
693615	Skvyra	49.73177	29.66569	17452	סקווירא		אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
694350	Sharhorod	48.73835	28.08497	6895	שריגרוד	Vinnyts'ka Oblast'	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
695594	Rivne	50.62308	26.22743	255106	ראוונע+ראוונא	Rivne	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
696643	Poltava	49.59373	34.54073	317847	פאלטאווע	Poltava	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
698131	Ovruch	51.3246	28.80351	16398	אוורוטש	Zhytomyr	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
698740	Odessa	46.47747	30.73262	1001558	אדעס		אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
700507	Nadvirna	48.6348	24.56936	20154	נאדווערנע	Ivano-Frankivsk	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
700646	Mukacheve	48.43919	22.71779	81633	מונקאטש	Zakarpattia	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
700918	Mohyliv-Podilskyi	48.44598	27.7982	32500	מאהילעװ	Vinnyts'ka Oblast'	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
701822	Mariupol	47.09514	37.54131	481626	מאריופאל	Donetsk	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
702550	Lviv	49.83826	24.02324	717803	לעמבערג+לעמבריק	Lviv	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
702569	Lutsk	50.75932	25.34244	213661	לוצק	Volyn	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
703448	Kyiv	50.45466	30.5238	2797553	קיעוו		אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
704617	Kovel	51.21526	24.70867	66400	קאוולע	Volyn	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
704764	Kosiv	48.31071	25.09575	7992	קאסאוו	Ivano-Frankivsk	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
704968	Korets	50.61655	27.16055	8446	קאוולע	Rivne	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
705392	Kolomyia	48.53115	25.03649	61781	קאלאמיי	Ivano-Frankivsk	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
706950	Kamianets-Podilskyi	48.6845	26.58559	100000	קאַמענעץ־פאדאלסק+קאַמעניץ	Khmelnytskyi	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
707099	Kalush	49.01187	24.37308	67698	קאַלוש	Ivano-Frankivsk	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
707471	Ivano-Frankivsk	48.9215	24.70972	204200	סטאניסלאוו	Ivano-Frankivsk	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
707559	Irshava	48.31667	23.03846	9161	ארשעווע	Zakarpattia	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
709248	Fastiv	50.0767	29.9177	51143	כוואסטוב		אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
709755	Dolyna	48.9733	24.00944	20696	דאלינע	Ivano-Frankivsk	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
710400	Chortkiv	49.01709	25.79804	28855	טשארטקאוו	Ternopil	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
710719	Chernivtsi	48.29149	25.94034	236250	טשערנאוויץ		אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
711348	Buchach	49.06254	25.38798	12082	Bitshutsh	Ternopil	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
711459	Bratslav	48.82257	28.9407	5819	בראסלעוו	Vinnyts'ka Oblast'	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
711669	Boryslav	49.28672	23.43238	36704	באריסלאוו	Lviv	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
711887	Bohorodchany	48.807	24.53834	7328	Brodshin+Bradshin	Ivano-Frankivsk	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
712003	Bibrka	49.64093	24.28874	3832	Boyberke+Boiberke	Lviv	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
712165	Bila Tserkva	49.80939	30.11209	199163	שווארצע טומאה		אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
712250	Bershad	48.36782	29.51726	0	בערשאַד‏‎	Vinnyts'ka Oblast'	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
712423	Berehove	48.20555	22.64418	25741	בערעגסאז	Zakarpattia	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
712441	Berdychiv	49.89928	28.60235	86250	בערדיטשעוו	Zhytomyr	אוקריינע+אוקרײַנע+http://en.wikipedia.org/wiki/Ukraine
232422	Kampala	0.31628	32.58219	1353189	קאמפאלא	Central Region	
233508	Entebbe	0.05621	32.47949	62969	ענטעבע	Central Region	
4076784	Montgomery	32.36681	-86.29997	200602	מאנטגאמערי	אלאבאמא+AL+Alabama	U.S.+USA+U.S.A.
4119403	Little Rock	34.74648	-92.28959	197992	ליטל ראק	ארקענסא+AR	U.S.+USA+U.S.A.
4142290	Dover	39.15817	-75.52437	37522	דאווער	דעלעווער+DE+Delaware	U.S.+USA+U.S.A.
4148411	Boca Raton	26.35869	-80.0831	93235	באקא ראטאן	פלארידע+FL+Florida	U.S.+USA+U.S.A.
4164138	Miami	25.77427	-80.19366	441003	מיאמי	פלארידע+FL+Florida	U.S.+USA+U.S.A.
4174715	Tallahassee	30.43826	-84.28073	189907	טאלאהאסי	פלארידע+FL+Florida	U.S.+USA+U.S.A.
4180439	Atlanta	33.749	-84.38798	463878	אטלאנטא	GA+Georgia	U.S.+USA+U.S.A.
4221552	Savannah	32.08354	-81.09983	145674	סאוואנאה	GA+Georgia	U.S.+USA+U.S.A.
4250542	Springfield	39.80172	-89.64371	116565	ספרינגפילד	אילינוי+IL+Illinois	U.S.+USA+U.S.A.
4259418	Indianapolis	39.76838	-86.15804	829718	אינדיאנאפאליס	אינדיאנע+IN+Indiana	U.S.+USA+U.S.A.
4335045	New Orleans	29.95465	-90.07507	389617	ניו ארלינס	לואיזיאנא+LA+Louisiana	U.S.+USA+U.S.A.
4347778	Baltimore	39.29038	-76.61219	621849	באלטימאר	מארילאנד+MD+Maryland	U.S.+USA+U.S.A.
4500546	Atlantic City	39.36428	-74.42293	39260	אטלאנטיק סיטי	ניו זשערסי+NJ+New Jersey	U.S.+USA+U.S.A.
4509177	Columbus	39.96118	-82.99879	850106	קאלומבוס	אהאיא+OH	U.S.+USA+U.S.A.
4560349	Philadelphia	39.95233	-75.16379	1567442	פילאדעלפיע	פענסילוועניע+PA	U.S.+USA+U.S.A.
4575352	Columbia	34.00071	-81.03481	133803	קאלאמביע	דרום קאראליינע+SC+South Carolina	U.S.+USA+U.S.A.
4641239	Memphis	35.14953	-90.04898	655770	מעמפיס	טענעסי+TN+Tennessee	U.S.+USA+U.S.A.
4671654	Austin	30.26715	-97.74306	931830	אסטין	טעקסאס+TX+Texas	U.S.+USA+U.S.A.
4699066	Houston	29.76328	-95.36327	2296224	היוסטן	טעקסאס+TX+Texas	U.S.+USA+U.S.A.
4726206	San Antonio	29.42412	-98.49363	1469845	סאן אנטאניא	טעקסאס+TX+Texas	U.S.+USA+U.S.A.
4845411	West Hartford	41.76204	-72.74204	63268	וועסט הארטפארד	קאנעטיקעט+CT+Connecticut	U.S.+USA+U.S.A.
4887398	Chicago	41.85003	-87.65005	2720546	שיקאגא	אילינוי+IL+Illinois	U.S.+USA+U.S.A.
4901514	Maywood	41.8792	-87.84312	24012	מייוווד	אילינוי+IL+Illinois	U.S.+USA+U.S.A.
4929022	Amherst	42.36723	-72.51852	39833	אמהערסט	מאסאטשוסעטס+MA+Massachusetts	U.S.+USA+U.S.A.
4930956	Boston	42.35843	-71.05977	667137	באסטאן	מאסאטשוסעטס+MA+Massachusetts	U.S.+USA+U.S.A.
4931972	Cambridge	42.3751	-71.10561	110402	קעמברידזש	מאסאטשוסעטס+MA+Massachusetts	U.S.+USA+U.S.A.
4957280	Bangor	44.80118	-68.77781	32391	באנגאר	מעין+ME+Maine	U.S.+USA+U.S.A.
4990729	Detroit	42.33143	-83.04575	677116	דעטרויט	מישיגן+MI	U.S.+USA+U.S.A.
4997787	Kalamazoo	42.29171	-85.58723	76041	קאלאמאזו	מישיגן+MI	U.S.+USA+U.S.A.
5059163	Fargo	46.87719	-96.7898	118523	פארגא	צפון דעקאטע+ND	U.S.+USA+U.S.A.
5084868	Concord	43.20814	-71.53757	42620	קאנקארד	ניו העמפשער+NH+New Hampshire	U.S.+USA+U.S.A.
5100280	Lakewood	40.09789	-74.21764	53805	לייקוואוד	ניו זשערסי+NJ+New Jersey	U.S.+USA+U.S.A.
5101798	Newark	40.73566	-74.17237	281944	נוארק	ניו זשערסי+NJ+New Jersey	U.S.+USA+U.S.A.
5102443	Passaic	40.85677	-74.12848	71085	פאסעיק	ניו זשערסי+NJ+New Jersey	U.S.+USA+U.S.A.
5106834	Albany	42.65258	-73.75623	98469	אלבאני	ניו יארק+NY	U.S.+USA+U.S.A.
5107152	Amsterdam	42.93869	-74.18819	18008	אמסטערדאם	ניו יארק+NY	U.S.+USA+U.S.A.
5109790	Borough Park	40.63399	-73.99681	149248	בארא פארק	ניו יארק+NY	U.S.+USA+U.S.A.
5110302	Brooklyn	40.6501	-73.94958	2300664	ברוקלין+BK	ניו יארק+NY	U.S.+USA+U.S.A.
5110629	Buffalo	42.88645	-78.87837	258071	באפאלא	ניו יארק+NY	U.S.+USA+U.S.A.
5110918	Bushwick	40.69427	-73.91875	112620	בושוויק	ניו יארק+NY	U.S.+USA+U.S.A.
5116093	East Village	40.72927	-73.98736	62832	איסט וויליזש	ניו יארק+NY	U.S.+USA+U.S.A.
5116900	Fallsburg	41.73204	-74.60127	12773	פאלסבורג	ניו יארק+NY	U.S.+USA+U.S.A.
5116917	Far Rockaway	40.60538	-73.75513	39189	פאר ראקעוועי	ניו יארק+NY	U.S.+USA+U.S.A.
5117378	Flatbush	40.65205	-73.95903	93361	פלעטבוש	ניו יארק+NY	U.S.+USA+U.S.A.
5118920	Goshen	41.40204	-74.32432	5397	גושן	ניו יארק+NY	U.S.+USA+U.S.A.
5123533	Kiryas Joel	41.34204	-74.16792	22851	קרית יואל	ניו יארק+NY	U.S.+USA+U.S.A.
5125125	Long Island City	40.74482	-73.94875	25595	לאנג איילענד סיטי	ניו יארק+NY	U.S.+USA+U.S.A.
5127315	Monsey	41.11121	-74.06848	18412	מאנסי	ניו יארק+NY	U.S.+USA+U.S.A.
5127359	Monticello	41.65565	-74.68933	6505	מאנטיסעלא	ניו יארק+NY	U.S.+USA+U.S.A.
5127744	Mount Kisco	41.20426	-73.72708	11145	מאונט קיסקא	ניו יארק+NY	U.S.+USA+U.S.A.
5128568	New Square	41.13956	-74.02942	8057	שיכון סקווירא	ניו יארק+NY	U.S.+USA+U.S.A.
5128581	New York City	40.71427	-74.00597	8175133	ניו־יאָרק+ניו יארק+NYC+NY	ניו יארק+NY	U.S.+USA+U.S.A.
5132016	Port Jervis	41.37509	-74.69266	8609	פארט דזשערוויס	ניו יארק+NY	U.S.+USA+U.S.A.
5139301	Spring Valley	41.11315	-74.04375	32598	ספרינג וועלי	ניו יארק+NY	U.S.+USA+U.S.A.
5144336	White Plains	41.03399	-73.76291	58459	ווייט פלעינס	ניו יארק+NY	U.S.+USA+U.S.A.
5145215	Yonkers	40.93121	-73.89875	201116	יאנקערס	ניו יארק+NY	U.S.+USA+U.S.A.
5150529	Cleveland	41.4995	-81.69541	388072	קליוולאנד	אהאיא+OH	U.S.+USA+U.S.A.
5206379	Pittsburgh	40.44062	-79.99589	304391	פיטסבורג	פענסילוועניע+PA	U.S.+USA+U.S.A.
5224151	Providence	41.82399	-71.41283	179207	פראווידענס	ראוד איילענד+RI	U.S.+USA+U.S.A.
5263045	Milwaukee	43.0389	-87.90647	600155	מילוואקי	וויסקאנסין+WI	U.S.+USA+U.S.A.
5308655	Phoenix	33.44838	-112.07404	1563025	פיניקס	אריזאנע+AZ+Arizona	U.S.+USA+U.S.A.
5323810	Anaheim	33.83529	-117.9145	350742	אנאהיים	קאליפארניע+CA+Calif+California	U.S.+USA+U.S.A.
5357527	Hollywood	34.09834	-118.32674	167664	האליוואד	קאליפארניע+CA+Calif+California	U.S.+USA+U.S.A.
5368361	Los Angeles	34.05223	-118.24368	3971883	לאס אנדזשעלעס	קאליפארניע+CA+Calif+California	U.S.+USA+U.S.A.
5378538	Oakland	37.80437	-122.2708	419267	אקלאנד	קאליפארניע+CA+Calif+California	U.S.+USA+U.S.A.
5389489	Sacramento	38.58157	-121.4944	490712	סאקראמענטא	קאליפארניע+CA+Calif+California	U.S.+USA+U.S.A.
5391811	San Diego	32.71533	-117.15726	1394928	סאן דיעגא	קאליפארניע+CA+Calif+California	U.S.+USA+U.S.A.
5391959	San Francisco	37.77493	-122.41942	864816	סאן פראנציסקא+SF	קאליפארניע+CA+Calif+California	U.S.+USA+U.S.A.
5419384	Denver	39.73915	-104.9847	682545	דענווער	קאלאראדא+CO+Colorado	U.S.+USA+U.S.A.
5506956	Las Vegas	36.17497	-115.13722	623747	לאס וועגאס	נעוואדא+NV+Nevada	U.S.+USA+U.S.A.
5511077	Reno	39.52963	-119.8138	241445	רינא	נעוואדא+NV+Nevada	U.S.+USA+U.S.A.
5809844	Seattle	47.60621	-122.33207	684451	סיאטל	וואשינגטאן+WA+Washington	U.S.+USA+U.S.A.
5856195	Honolulu	21.30694	-157.85833	371657	האנאלולו	האוואי+HI+Hawaii	U.S.+USA+U.S.A.
7259067	Teaneck	40.89004	-74.01059	39776	טינעק+Teaneck	ניו זשערסי+NJ+New Jersey	U.S.+USA+U.S.A.
3441575	Montevideo	-34.90328	-56.18816	1270737	מאנטעווידעא		אורוגוויי
1512569	Tashkent	41.26465	69.21627	1978028	טאשקענט	Toshkent Shahri	אוזבעקיסטאן
3632308	Mérida	8.58972	-71.15611	300000	מערידא		ווענעזועלע
3646738	Caracas	10.48801	-66.87919	3000000	קאראקאס		ווענעזועלע
1581130	Hanoi	21.0245	105.84117	1431270	האנוי	Ha Nội	
993800	Johannesburg	-26.20227	28.04363	2026469	יאהאנעסבורג	Gauteng	
3369157	Cape Town	-33.92584	18.42322	3433441	קאפשטאט	Western Cape	
909137	Lusaka	-15.40669	28.28713	1267440	לוסאקא	Lusaka	
