616052	Yerevan	40.18111	44.51361	1093485	येरेवान	Yerevan	आर्मीनिया
1279186	Aizawl	23.72894	92.71791	265331	ऐजोल	मिजोरामराज्यम्+MZ+Mizoram	भारतम्+भारत
1279233	Ahmedabad	23.02579	72.58727	3719710	अहमदाबाद	गुजरातराज्यम्+GJ	भारतम्+भारत
1279290	Agartala	23.83605	91.27939	203264	अगर्तला	त्रिपुराराज्यम्+TR+Tripura	भारतम्+भारत
6620455	Auroville	12.00549	79.80885	2000	अरोविले	तमिळनाडुराज्यम्+TN+Tamil Nādu	भारतम्+भारत
6621344	Puttaparthi	14.1652	77.8117	9000	पुट्टपर्ती	आन्ध्रप्रदेशराज्यम्+AP+Andhra Pradesh	भारतम्+भारत
6690108	Panchkula	30.69461	76.8504	200000	पञ्चकुला	हरियाणाराज्यम्+HR+Haryāna	भारतम्+भारत
7279746	Noida	28.58	77.33	293908	नोयडा+Noida	उत्तरप्रदेशराज्यम्+UP	भारतम्+भारत
8629640	Thoothukudi	8.76735	78.13425	410760	तूतुकुडि	तमिळनाडुराज्यम्+TN+Tamil Nādu	भारतम्+भारत
8993350	Neemuch	24.47639	74.86241	0	नीमच	राजस्थानराज्यम्+RJ+Rājasthān	भारतम्+भारत
2525473	Cagliari	39.23054	9.11917	149257	कगलिआरी		इटली
3169070	Rome	41.89193	12.51133	2318895	रोमा	लेजिओ+Lazio	इटली
3174953	Lecce	40.35481	18.17244	80695	लेत्चे		इटली
3182957	Aprilia	41.59452	12.65419	41094	अप्रिलिया	लेजिओ+Lazio	इटली
1248991	Colombo	6.93194	79.84778	648034	कोलम्बो	Western	Tāmaraparnī+Lanka-dvīpa+Lanka+Sīhala-dvīpa
596867	Molėtai	55.22469	25.41688	7243	मोलेतै		लिथ्वानिया+http://en.wikipedia.org/wiki/Lithuania
598272	Kėdainiai	55.28782	23.97275	31980	केदैञै		लिथ्वानिया+http://en.wikipedia.org/wiki/Lithuania
618426	Chisinau	47.00556	28.8575	635994	चिशिनौ		मोल्दोवा
1298824	Yangon	16.80528	96.15611	4477638	रङ्गून	Yangon	ब्रह्मदेश
1283240	Kathmandu	27.70169	85.3206	1442271	काठमाण्डू		नेपालदेशः
1283582	Biratnagar	26.45505	87.27007	182324	विराटनगर		नेपालदेशः
1172451	Lahore	31.558	74.35071	6310888	लाहोर	Punjab	
1174872	Karachi	24.8608	67.0104	11624219	कराची	Sindhu	
1176734	Hyderabad	25.39242	68.37366	1386330	हैदराबाद्	Sindhu	
2267057	Lisbon	38.71667	-9.13333	517802	लिस्बन	Lisboa	पुर्तगाल
546554	Kola	68.88062	33.01842	10600	कोला+Кола	Murmansk	
4076784	Montgomery	32.36681	-86.29997	200602	मान्टगोमेरी	अलाबामा+AL+Alabama	U.S.+USA+U.S.A.
4119403	Little Rock	34.74648	-92.28959	197992	लिटिल् राक्	अर्कान्स+AR	U.S.+USA+U.S.A.
4142290	Dover	39.15817	-75.52437	37522	डोवर्	डेलावेर्+DE+Delaware	U.S.+USA+U.S.A.
4174715	Tallahassee	30.43826	-84.28073	189907	टालाहासे	फ्लोरिडा+FL+Florida	U.S.+USA+U.S.A.
4180439	Atlanta	33.749	-84.38798	463878	अटलान्टा	GA+Georgia	U.S.+USA+U.S.A.
4180531	Augusta	33.47097	-81.97484	43459	अगस्टा	GA+Georgia	U.S.+USA+U.S.A.
4259418	Indianapolis	39.76838	-86.15804	829718	इन्डियानापोलिस्	इण्डियाना+IN+Indiana	U.S.+USA+U.S.A.
4292188	Frankfort	38.20091	-84.87328	27830	फ़्रांक्फ़ोर्ट्	केन्‍टकी+KY+Kentucky	U.S.+USA+U.S.A.
4315588	Baton Rouge	30.45075	-91.15455	228590	बेटन रूज	लुईजियाना+LA+Louisiana	U.S.+USA+U.S.A.
4335045	New Orleans	29.95465	-90.07507	389617	न्‍यू आर्लीन्‍स	लुईजियाना+LA+Louisiana	U.S.+USA+U.S.A.
4341513	Shreveport	32.52515	-93.75018	197204	श्रीवपोर्ट	लुईजियाना+LA+Louisiana	U.S.+USA+U.S.A.
4347242	Annapolis	38.97845	-76.49218	39474	आनापालिस्	मेरिलैण्ड+MD+Maryland	U.S.+USA+U.S.A.
4392388	Jefferson City	38.5767	-92.17352	43169	जेफर्सन्-नगरम्	मिसूरी+MO+Missouri	U.S.+USA+U.S.A.
4431410	Jackson	32.29876	-90.18481	170674	जाक्सन्	मिसिसिपी+MS+Mississippi	U.S.+USA+U.S.A.
4487042	Raleigh	35.7721	-78.63861	451066	रालेय्	नार्थ केरोलैना+NC+North Carolina	U.S.+USA+U.S.A.
4509177	Columbus	39.96118	-82.99879	850106	कोलम्बस्	ओहायो+OH	U.S.+USA+U.S.A.
4544349	Oklahoma City	35.46756	-97.51643	631346	ओक्लाहोमा सिटी	ओक्‍लाहोमा+OK+Oklahoma	U.S.+USA+U.S.A.
4575352	Columbia	34.00071	-81.03481	133803	कोलम्बिया	साउथ केरोलैना+SC+South Carolina	U.S.+USA+U.S.A.
4644585	Nashville	36.16589	-86.78444	530852	नाश्विल्	टेनेसी+TN+Tennessee	U.S.+USA+U.S.A.
4671654	Austin	30.26715	-97.74306	931830	आस्टिन्	टेक्सास्+TX+Texas	U.S.+USA+U.S.A.
4781708	Richmond	37.55376	-77.46026	220289	रिच्मन्ड्	वर्जिनिया+VA+Virginia	U.S.+USA+U.S.A.
4801859	Charleston	38.34982	-81.63262	49736	चार्ल्सटन्	वेस्‍ट वर्जिनिया+WV+West Virginia	U.S.+USA+U.S.A.
4835797	Hartford	41.76371	-72.68509	124006	हार्टफ़र्ड्	कनेक्टिकट्+CT+Connecticut	U.S.+USA+U.S.A.
4853828	Des Moines	41.60054	-93.60911	210330	डे माय्ने	अयोवा+IA+Iowa	U.S.+USA+U.S.A.
4930956	Boston	42.35843	-71.05977	667137	बास्टन्	मासचुसेट्‍स+MA+Massachusetts	U.S.+USA+U.S.A.
4957003	Augusta	44.31062	-69.77949	18471	अगस्टा	मेन+ME+Maine	U.S.+USA+U.S.A.
4998830	Lansing	42.73253	-84.55553	115056	लान्सिङ्	मिशिगन+MI	U.S.+USA+U.S.A.
5045360	Saint Paul	44.94441	-93.09327	285068	सैन्ट् पाल्	मिनेसोटा+MN+Minnesota	U.S.+USA+U.S.A.
5074472	Omaha	41.25626	-95.94043	443885	ओमाहा	नेब्रास्‍का+NE	U.S.+USA+U.S.A.
5084868	Concord	43.20814	-71.53757	42620	कन्कर्ड्	न्‍यू हेम्‍पशायर+NH+New Hampshire	U.S.+USA+U.S.A.
5102922	Princeton	40.34872	-74.65905	29603	प्रिन्‍सटन	न्‍यू जर्सी+NJ+New Jersey	U.S.+USA+U.S.A.
5106834	Albany	42.65258	-73.75623	98469	अल्बानी	न्यू यार्क्+NY	U.S.+USA+U.S.A.
5192726	Harrisburg	40.2737	-76.88442	49081	हारिस्बर्ग्	पेन्‍सिल्‍वेनिया+PA	U.S.+USA+U.S.A.
5224151	Providence	41.82399	-71.41283	179207	प्राविडेन्स्	रोड ऐलैंड+RI	U.S.+USA+U.S.A.
5238685	Montpelier	44.26006	-72.57539	7592	मान्ट्पेलियर्	वर्मांट+VT+Vermont	U.S.+USA+U.S.A.
5261457	Madison	43.07305	-89.40123	248951	माडिसन्	विस्कान्सिन्+WI	U.S.+USA+U.S.A.
5308655	Phoenix	33.44838	-112.07404	1563025	फिनिक्स्	आरिजोना+AZ+Arizona	U.S.+USA+U.S.A.
5368361	Los Angeles	34.05223	-118.24368	3971883	लास एंजलस	कालिफ़ोर्निया+CA+Calif+California	U.S.+USA+U.S.A.
5389489	Sacramento	38.58157	-121.4944	490712	साक्रामेन्टो	कालिफ़ोर्निया+CA+Calif+California	U.S.+USA+U.S.A.
5417598	Colorado Springs	38.83388	-104.82136	456568	कोलोराडो स्प्रिंग्स्	कोलोराडो+CO+Colorado	U.S.+USA+U.S.A.
5419384	Denver	39.73915	-104.9847	682545	डेन्वर्	कोलोराडो+CO+Colorado	U.S.+USA+U.S.A.
5490263	Santa Fe	35.68698	-105.9378	84099	सान्टा फ़े	NM+New Mexico	U.S.+USA+U.S.A.
5501344	Carson City	39.1638	-119.7674	54521	कार्सन् सिटी	नेवाडा+NV+Nevada	U.S.+USA+U.S.A.
5554072	Juneau	58.30194	-134.41972	32756	जुनो	अलास्का+AK+Alaska	U.S.+USA+U.S.A.
5586437	Boise	43.6135	-116.20345	145987	बाय्सी	ऐडहो+ID+Idaho	U.S.+USA+U.S.A.
5656882	Helena	46.59271	-112.03611	30581	हेलेना	मान्‍टाना+MT	U.S.+USA+U.S.A.
5750162	Salem	44.9429	-123.0351	164549	सेलेम्	ओरेगन्+OR	U.S.+USA+U.S.A.
5767918	Pierre	44.36832	-100.35097	14002	पियेर्	दक्षिण डकोटा+SD+South Dakota	U.S.+USA+U.S.A.
5780993	Salt Lake City	40.76078	-111.89105	192672	साल्ट् लेक् सिटी+SLC	यूटाह+UT+Utah	U.S.+USA+U.S.A.
5805687	Olympia	47.03787	-122.9007	50302	ओलम्पिया	वाशिङ्टन्+WA+Washington	U.S.+USA+U.S.A.
5821086	Cheyenne	41.13998	-104.82025	63335	शेयेन्	वायोमिङ्+WY	U.S.+USA+U.S.A.
5856195	Honolulu	21.30694	-157.85833	371657	हानलूलू	हवाई+HI+Hawaii	U.S.+USA+U.S.A.
